1	最近汪小菲、大S一家四口出去玩，汪小菲还给大S拍了照片，照片中的大S宛如少女般的美貌，完全让你看不出年纪的美呀！跟橘子君一起来看看！.不得不说大S真的瘦下来了，弯弯的笑眼笑起来可真甜，浑身透露出妈妈的味道，这样的她也很迷人呀！.再来看看别人拍的大S和汪小菲，有木有看到汪小菲痴汉般的眼神？哈哈哈哈，简直就是老婆的向日葵无疑了！..网友们也纷纷赞扬大S脸好小，瘦下来太美了，也有说是杉菜本人的？那也是橘子君的记忆呀！..真正开心、幸福的笑容果然大家都感受的到呢！.还有网友说汪小菲眼里都是她，她是真的很幸福呀，这话没毛病！..这就是嫁给爱情的样子吧，你开心了对方就开心了，看到大S这么甜美的笑容，能感受到他们一家人是多么幸福欢乐，橘子君也觉得能力满满，希望大家都能找到属于自己的幸福哟！.最后一句.早上就让我们从甜蜜的消息开始吧！....
1	昨天娱姬小妖就爆料杜志国和杨姓女子疑似婚外恋的消息
1	.刚刚曝光了电话录音，录音中两人应该是有感情纠葛的，而且杜志国也提了自己的名字，称孩子生下来他养，但是给不了家庭，只能给感情....这是整理过的对话内容，大家感受一下↓.之前的爆料橘子君带你们回顾一下，有一位杨女士爆料自己喝了酒之后就神志不清醒了，醒来之后便发现自己是裸露的
1	. 她还称自己怀孕了，并放了证据，也说自己联系了杜志国，杜志国说会离婚跟她结婚....不过后来这位杨女士得了甲状腺癌，所以只能打掉了孩子
1	.不仅如此，还提供了聊天记录和杜志国的照片
1	.而随后杜志国回应了这件事，称女子言论不实，自己也已经报警了，还提供了该女子有多次犯案记录
1	. 但是这波录音出来，就推翻了杜志国之前的说法，看来真相还有待确认，我们也等等杜志国这边的回应吧，真是一瓜未平一瓜又起呀
1	.（来源@娱姬小妖）.最后一句.你怎么看？..
1	昨晚，迪丽热巴粉丝一封长信致嘉行
1	本来粉丝撕公司这种事已经司空见惯了，但橘子君还是被这惊人的转发量给吓到了↓↓.下面，就跟着橘子君一起来看看这篇长文吧~不得不说，热巴的粉丝在撕公司这方面堪称粉圈一股清流，不仅写下千字长文还配了图
1	.划重点：.热巴签约了十五年，这一个女演员的最好的时期了耗在这儿了
1	.现在居然还没有专门的团队，经纪人宣传造型全都共享，这点太无语
1	.与同公司艺人捆绑太过，排列组合，接的影视资源完全不符合她一个上升期小花
1	.对《三生三世枕上书》的担忧：.制作班底是否有能力保持剧的水准.是否保证忠于原著.嘉行公关能力能否维护好口碑.不得不说橘子君还是被粉丝统计的上千职黑帐号给吓到了，粉丝可以说是很用心了！.列举迪丽热巴的种种成绩，希望公司不要压榨艺人价值，消耗粉丝热情↓.橘子君去网上遛了一圈回来，发现对于这件事，网友们的评价两极分化特别严重
1	.有网友说：“我很反感粉丝的不理智败坏她的人缘
1	热巴的走红离不开公司，公司却能捧另一个“热巴”
1	不积跬步无以至千里，不甘心一步步来，只能如同空中楼阁一朝不慎满盘坍塌
1	”.也有非常心疼热巴和粉丝的：“说实话同期90后小花哪个没有工作室，连95后都有，粉丝的要求合情合理吧
1	接到原著是唐七的戏，粉丝不表明态度难道等着下一个大毒饼吗？如果公司给一直给安排涉嫌抄袭的剧，粉丝安静如鸡照单全收，怕是又要被喷**粉没有原则三观不正
1	”.有粉丝表示：“一字一句都是粉丝的心里话，没有要怼公司的意思，15年，一个女孩子有几个美好的15年呢，粉丝只是想合理的提出自己的意见，毕竟是心尖上的人，也希望公司可以有真诚的回应
1	”.最后一句.你怎么看？.
1	嗯.....不知道该怎么开头，按理说是该有个后记哈
1	.今年的“橘子辣访×【青春有你】”来的有点晚，而且匆忙
1	.听说去年的“偶练”系列得到了很多搞偶女孩的好评（厚脸皮），我们也在各种小组、微博看到了大家的催更，其实“青你”比赛进行到35进20的时候我们就有这个安排了，但是每年的情况不一样嘛，由于种种原因，今年我们是在3.31见面会结束后“突击”采访的
1	.包括人选也是，很多人会好奇采访的分组是怎么来的，去年是我们自己选的人，考虑了谁跟谁一起会效果比较好，今年的话，我们也提了一版自己的人选，不过最后还是按照节目组给的名单来了
1	.采访安排的比较匆忙，地点就定在了见面会附近的公司
1	.周末的公司没什么人，我们架好机器之后就坐在采访间等着，本来周围特别安静，结果他们从电梯上来开门的瞬间，整个公司就立马充满了男孩子叽叽喳喳的说话声，真的不夸张，闭着眼感觉周围就像那种下课后解散的操场，也是佩服大家刚在台上又跳又玩游戏的，下来之后还那么有精力.......没记错的话当晚大概是四家媒体，一家一间采访间（就是会议室），男孩子们分组轮流进去接受采访，大家可以脑补一下画面，面试的即使感.....第一组拿到橘子麦标的是姚明明和胡春杨，采访进行了半小时左右
1	.胡春杨同学日常看不清提词纸，很想“质问”他为什么又不戴眼镜，录了几遍之后还给我们在线改起了ID，明明是“最狠的30个问题”，他愣是念成了“正常的30个问题”试图“萌”混过关.....（怀疑是故意的）.想起上次录扭蛋机的时候他也没戴眼镜，那次的ID更长，这孩子到最后干脆像背课文一样开始背词，施展看不下去，说你要不跟着我说吧，于是就有了那次像双簧一样的二重奏式开场白.......姚明明同学稳中带皮，坐在胡春杨旁边像个小家长一样，一会提醒他看镜头，一会又让他挺起背坐直，很贴心了.......他私下还是很活泼的，梗也很多，只不过需要多聊一些才能慢慢get他的幽默
1	.接下来的内容大部分就是正片看到的那些了↓.姚明明回应早前说相声的经历，希望粉丝不要再考古：.耿直的杨杨竟然自曝了身高，还说自己看起来跟别人一样高的原因可能是有人谎报了......（哈哈哈倒也不必如此耿直）.本来以为把这两位组在一起采访会没什么火花，没想到他们“配合”的还不错哈哈哈......这是我们第二次和春杨、明明见面了，第一次是去大厂拍摄开头提到的“青春扭蛋机”，那时候他们还是和其他的小伙伴组队完成任务，时隔一个月，他们又离自己的梦想近了一步.......等你们成为大明星之后再见吧
1	.最后一句.完整版↓..
1	改编自南派三叔小说《盗墓笔记》，由侯明昊、成毅、李曼、张博宇、刘学义、姚奕辰、姚橹等主演的超级季播剧《怒海潜沙&秦岭神树》今日曝光片尾曲《生如狂澜》MV
1	“铁三角“侯明昊、成毅、张博宇倾情献唱，热血生动的歌词与高燃剧情相辉映，青春气息搭载“冒险、求知、亲情、友情”等多元素，一场别开生面的秘境探险之旅就此开启
1	..侯明昊成毅张博宇热血开嗓 探险小分队一路斗勇.片尾曲MV伴随着热血激昂的旋律，将“铁三角”吴邪（侯明昊 饰）、张起灵（成毅 饰）、王胖子（张博宇 饰）一行人从海底到秦岭勇探秘境的故事徐徐铺展开来
1	歌词“习惯对未知挑战，磨合心理的蜕变，无惧黑暗，掀起狂澜，收割着生命的历程狂欢”道出三人无畏向上的勇气
1	MV中三人并肩作战的画面，让观众热血澎湃
1	.随着MV剧情的逐渐深入中，剧中紧张的气氛频频交锋也有了立体呈现，人物关系在一路斗勇博弈下初露端倪，吴邪、张起灵、阿宁（李曼饰）、王胖子破解机关奥秘，于危境中绝地反击，画面上不时穿插着弓箭、火花、追逐、巨浪等预示着危险降临的片段，随着节奏步步紧逼，重重疑团逐步跃攀悬念新高度，令不少网友们纷纷表示“信息点燃炸！”.少年斗志熊熊燃烧 青春探险之旅即刻启航.据悉，该剧讲述了吴邪、张起灵、阿宁、王胖子为代表的一行人，先后奔赴海底及秦岭探险寻谜的故事
1	主人公一行们在探寻的过程中，不断克服困难，展现了少年们在逆境中积极勇敢的精神面貌，极具感染力
1	昨日发布的“激浪青春”版海报，四位主演虽纵身汪洋却目光坚定，富于动势的体态破浪溢出热血温度，上演了一场水与火的顽抗
1	画面中一束强光自海面径直射入，让人在冰冷的海底感到一丝生机，破局的希望触手可及
