1	最近新品的风很大，这不娇兰2月在日本上市的限定款粉饼真的是让橘子君萌了一萌，确实是有点可爱了
1	.这就是娇兰家2月要在日本上市的粉饼啦！.两只胖鹅，一只白一只蓝，超可爱有木有！.粉饼本身不是很大，放在包包里随身携带也刚刚好
1	.哈哈哈哈哈哈哈，莫名被这两只鹅萌到了
1	.其实里面是两个颜色
1	..白色的其实可以用来做高光哦~看起来感觉很实用了有木有！.内里的银色拼接也很有质感
1	.最后一句：.这两只胖鹅你们喜欢吗？2月份就上市啦！...
1	昨天糖糖在ins上晒出一张自拍照，没有化妆还离镜头这么近，果然颜值高就是任性，不过素颜状态下女神的肌肤依然这么好，还真让人羡慕勒~.不光是自拍照，就连拍杂志封面都素颜？快来跟橘子君看下吧~.最近唐嫣2月封面大片出炉，服饰素雅，妆容也是很清秀的裸妆，尽显自然纯粹之美
1	.白色蕾丝裙，优雅甜美，二八分偏分的微卷长发，更是女神范儿十足
1	.不同于以前精致的妆容，这次是非常自然素雅的裸妆，淡淡的眉形和唇色，还有几乎没画的眼妆，卸下浓妆之后给人更不一样的感觉
1	.当然，毕竟是颜值高，估计一般人也不敢轻易尝试这么素的妆容
1	.这套露背裙造型也是非常美了，将女性优雅线条完美展现，这身材也是很让服气的~.最后一句：.大家喜欢这么“素”的糖糖吗？.
1	袁弘张韵艺夫妇档同时登时尚杂志封面，简直被秀了一脸狗粮，两人将彼此夫妇的默契表现的淋漓尽致
1	.这种亲吻额头照，可以说是有爱炸了，夫妻俩人的发型可以说是情侣发，自然地黑色小卷发，非常的酷！.张韵艺，一字剑眉，比较有些英气，搭配豆沙唇色，女人味十足
1	.袁弘，粗粗的一字眉，特别有男儿气魄，额前的刘海又会显得非常孩子气
1	.举手投足间，满满都是相爱的细节，太恩爱了~.可以说是俩人的妆容都非常有夫妻相，即使都是很酷的妆容在袁弘的相拥下都会格外的小鸟依人
1	.最后一句：.夫妻档的时尚封面你们被秀到了没？....
1	年底快递马上要停运了，所以橘子君最近一直在搜索新的彩妆玩具赶紧买回来，于是乎，就发现了这个外表像唇膏、内里像高光的奇妙物体！.这个产品来自NYX，涂在皮肤上是这种效果，可以叠加唇膏使用，也可以单独涂在脸上
1	..除了NYX，还有很多品牌出了这种可叠加的金属色口红
