10000236,蜀山护刀族--阿琦好爱舅舅,vivo-vivo X6L,android,"210783,54,4264",0,0,0,0,0,1511022945.0
10000376,超级星饭团,vivo-V1809A,android,"218960,187579,210958,219148,3116",1618,92,4,47,108,1553329476.0
10000437,污里闹闹_zxq_,Apple-iPhone X,ios,"743,41285,9,56390",0,0,1,0,0,1553442233.0
10002445,队宠家的段芸-Young,OPPO-OPPO R7,android,"37,74,305",0,0,0,0,0,1485177706.0
10003117,Dummmer💓,HUAWEI-INE-AL00,android,"86,113,27,176,138",0,7,1,0,0,1552990201.0
10003466,嘿嘿小卞说孙艺洲你不许动,OPPO-PAAM00,android,"179,1",2,1,0,0,0,1546420742.0
10012508,上等峰霜,Xiaomi-Redmi Note 4,android,"3,11",0,0,0,0,0,1488898775.0
10012825,的的有阳光有远方,Apple-iPhone 7 Plus,ios,"90,84",0,2,1,0,0,1553139814.0
10013590,世界虽美只因有你1,samsung-SM-N7508V,android,"101495,267",0,0,0,0,0,1500289254.0
10013636,菜鱼卷YU,Apple-iPhone 7 Plus,ios,2,0,0,0,0,0,1533319880.0
10015410,榴莲味的戚佳宝,OPPO-OPPO A53m,android,"2749,83,644",0,0,0,0,0,1497022845.0
10017047,奶东的乖琦仔,Apple-iPhone 6,ios,"99,862,2677,18639,1331",0,0,0,0,0,1542809373.0
10019928,517那束阳光,vivo-vivo Y66L,android,"1354,338,2348",0,0,0,0,0,1528781022.0
10031875,蜡笔BWJ-,samsung-SM-G9009D,android,827,0,0,0,0,0,1485419352.0
10032273,Happy_hoon,Apple-iPhone 8 Plus,ios,"180760,218774",0,0,0,0,0,1526374665.0
10032625,趁早的tumaDTX,Apple-iPhone X,ios,39925,0,0,0,0,0,1521354461.0
10032923,无所畏惧的doctor,Apple-iPhone 6,ios,"76,70510,131078",0,0,0,0,0,1483543240.0
10033736,可爱小喵喵keke,vivo-vivo X21i A,android,"2060,136505",0,0,0,0,0,1540089705.0
10036757,吃豆花的喵君,Apple-iPhone X,ios,"2060,218960,222172",0,0,0,0,0,1553393407.0
10040774,甜瓜瓜,Apple-iPhone 8,ios,268,0,0,0,0,0,1553406936.0
